Gr Liv Area,Bedroom AbvGr,Neighborhood,Year Built,Year Remod/Add,Yr Sold,Total Bsmt SF,SalePrice
874,3,NAmes,1971,1971,2006,864,97500
1419,2,NAmes,2002,2002,2006,1487,190000
1092,3,BrDale,1973,1973,2006,525,105500
1365,3,BrDale,1973,1973,2006,765,125500
987,2,BrDale,1973,1973,2006,483,83000
1030,3,BrDale,1972,1972,2006,494,116000
1218,3,BrDale,1972,1972,2006,672,118000
948,2,BrDale,1972,1972,2006,483,89000
1092,3,BrDale,1972,1972,2006,525,108000
987,2,BrDale,1972,1972,2006,483,94500
1069,2,NPkVill,1975,1975,2006,1069,146300
1387,3,NAmes,1967,1975,2006,943,145000
900,3,NAmes,1967,1967,2006,864,123000
1055,2,NPkVill,1976,1976,2006,1055,137500
1456,3,NPkVill,1976,1976,2006,855,144000
1980,3,NridgHt,2004,2005,2006,1980,315000
2589,4,NridgHt,2006,2006,2006,1738,412083
2596,4,NridgHt,2006,2006,2006,1249,342643
1618,2,NridgHt,2004,2004,2006,1618,252000
1740,4,NridgHt,2006,2006,2006,1721,293000
1868,2,NridgHt,2005,2005,2006,1868,415000
1850,3,NridgHt,2004,2005,2006,1833,326000
2376,4,NridgHt,2005,2006,2006,1158,325300
2452,4,NridgHt,2004,2005,2006,1117,309000
2206,4,NridgHt,2005,2006,2006,1090,300000
2098,3,NridgHt,2005,2005,2006,1030,275500
2091,3,NridgHt,2005,2006,2006,1606,338500
2324,4,NridgHt,2005,2006,2006,1175,345000
2389,4,NridgHt,2006,2006,2006,1054,298236
2358,4,NridgHt,2005,2006,2006,1524,329900
1944,3,NridgHt,2003,2004,2006,1896,360000
1970,3,NridgHt,2006,2006,2006,1085,281000
1792,2,NridgHt,2005,2006,2006,1792,372397
1780,2,NridgHt,2004,2005,2006,1780,378000
1792,2,NridgHt,2003,2004,2006,1792,374000
2728,4,NridgHt,2005,2006,2006,1848,437154
1904,3,NridgHt,2005,2005,2006,1058,275000
1364,2,NridgHt,2005,2005,2006,1364,185850
1565,2,NridgHt,2005,2005,2006,1560,282500
1368,2,NridgHt,2005,2006,2006,1368,202500
1368,2,NridgHt,2005,2006,2006,1368,202665
1686,1,NridgHt,2006,2006,2006,1686,332200
1666,2,NridgHt,2006,2006,2006,1666,310090
1316,3,Gilbert,2005,2006,2006,1316,169990
1456,3,Gilbert,2005,2006,2006,728,170440
1492,3,Gilbert,2006,2006,2006,738,169985
1496,3,Gilbert,2006,2006,2006,654,179665
1863,4,Gilbert,2006,2006,2006,879,219210
1326,3,Gilbert,2006,2006,2006,1326,174190
1456,3,Gilbert,2006,2006,2006,728,172785
2373,4,Gilbert,2004,2005,2006,1052,258000
1492,3,Gilbert,2006,2006,2006,738,185101
1364,2,Blmngtn,2006,2006,2006,1220,210250
1248,2,Blmngtn,2005,2006,2006,1248,167240
1142,2,Blmngtn,2005,2006,2006,1142,156820
1506,2,Blmngtn,2005,2005,2006,1362,213490
1567,1,Blmngtn,2006,2006,2006,1520,264561
1500,2,Blmngtn,2006,2006,2006,1356,246578
1838,4,Gilbert,2005,2005,2006,732,192140
1414,3,Gilbert,2004,2004,2006,707,178000
1598,3,Gilbert,2004,2005,2006,848,201490
1936,3,Gilbert,2000,2000,2006,1406,230500
1509,3,Gilbert,2003,2003,2006,783,180000
1671,3,Gilbert,2000,2000,2006,959,173000
2291,4,Gilbert,1999,1999,2006,975,230000
2392,3,NoRidge,1997,1998,2006,1396,348000
1976,3,NoRidge,1998,1998,2006,1044,286000
2234,3,NoRidge,2000,2000,2006,1160,300000
3627,4,NoRidge,1995,1996,2006,1930,625000
1924,3,NoRidge,1998,1998,2006,1086,280000
2263,4,NoRidge,1998,1998,2006,1141,258000
2726,4,NoRidge,1995,1995,2006,1342,350000
3500,4,NoRidge,1993,1994,2006,1733,584500
2526,4,NoRidge,1994,1994,2006,1165,290000
1964,3,Somerst,2005,2006,2006,1100,252000
2097,1,Somerst,2005,2006,2006,2077,423000
1660,3,Somerst,2006,2006,2006,1660,290000
1616,3,Somerst,2005,2005,2006,1616,232000
1504,3,Somerst,2006,2006,2006,1504,199000
1278,2,Somerst,2006,2006,2006,1278,198600
2640,3,Somerst,2006,2006,2006,2036,405749
1489,3,Somerst,2006,2006,2006,1489,232600
1939,3,Somerst,2006,2006,2006,1095,266000
1553,3,Somerst,2005,2006,2006,756,186500
1716,3,Somerst,2005,2005,2006,858,200825
1576,3,Somerst,2006,2006,2006,770,197000
1262,2,Somerst,2006,2006,2006,1262,185000
1266,3,Somerst,2005,2005,2006,1257,176000
1301,2,Somerst,2006,2006,2006,1293,187750
1400,3,SawyerW,2005,2006,2006,1400,186800
1141,3,SawyerW,2005,2005,2006,1141,142500
1158,3,SawyerW,2004,2004,2006,1158,158000
1686,3,SawyerW,2005,2005,2006,891,184000
1585,3,SawyerW,2005,2005,2006,784,184900
1837,3,SawyerW,1997,1998,2006,941,187000
1603,3,SawyerW,1992,1992,2006,761,175900
1731,3,SawyerW,1992,1993,2006,836,248500
1398,2,SawyerW,1990,1991,2006,1398,172000
1217,2,SawyerW,1991,1991,2006,1217,151000
965,3,SawyerW,1965,1965,2006,828,119900
988,3,Sawyer,1962,1962,2006,988,129500
1728,6,Sawyer,1963,1963,2006,1728,125000
1654,4,Sawyer,1977,1977,2006,0,119500
1212,3,Sawyer,1977,1995,2006,506,151000
909,3,Sawyer,1968,1968,2006,882,116000
1236,3,Sawyer,1961,1994,2006,912,135000
2646,3,Veenker,1974,1974,2006,1748,260000
2417,4,NoRidge,1991,1992,2006,1288,260000
2826,3,NoRidge,1992,1993,2006,1334,334000
1624,2,NoRidge,1994,1995,2006,1624,262000
1143,1,Somerst,2004,2004,2006,1143,176400
1247,1,Somerst,2005,2005,2006,1247,197000
1200,2,Somerst,2005,2005,2006,600,151000
1223,2,Somerst,2005,2005,2006,600,147400
1223,2,Somerst,2005,2005,2006,600,149900
1200,2,Somerst,2005,2005,2006,600,144152
1452,3,Somerst,1999,1999,2006,691,183900
1694,3,Somerst,1997,1998,2006,569,200000
1568,3,Somerst,2001,2002,2006,1568,221000
1494,2,Veenker,1995,1996,2006,1494,270000
1036,1,Greens,1980,1980,2006,1036,188000
1226,1,Greens,1980,1980,2006,1226,190000
1226,1,Greens,1978,1978,2006,1226,170000
1842,0,Veenker,1981,1987,2006,1842,385000
1193,2,NWAmes,1972,1972,2006,1153,146500
1920,4,NWAmes,1968,1992,2006,570,170000
1416,3,NWAmes,1968,1968,2006,708,179900
1790,4,NWAmes,1972,1972,2006,732,165150
1334,3,NWAmes,1967,1967,2006,1334,164500
1164,3,NWAmes,1969,1969,2006,1164,140000
980,3,NAmes,1967,1967,2006,980,135500
1051,3,NAmes,1968,1968,2006,1051,142000
1770,4,NAmes,1968,1968,2006,900,155000
976,2,NAmes,1968,2004,2006,976,157500
1052,3,NAmes,1968,1968,2006,1052,138500
898,3,NAmes,1968,1968,2006,833,140000
1141,3,NAmes,1967,1967,2006,1141,158000
1200,1,NAmes,1965,1998,2006,864,146000
864,3,NAmes,1958,1958,2006,864,129900
1712,4,NAmes,1959,2005,2006,1626,145000
1565,3,NAmes,1965,2000,2006,1187,185900
1251,3,NAmes,1964,1964,2006,1251,160000
1440,4,NAmes,1964,1964,2006,720,157500
1095,2,NAmes,1958,1958,2006,588,140000
1053,3,NAmes,1958,1991,2006,1008,150000
1248,3,NAmes,1960,1960,2006,1248,151500
816,2,NAmes,1934,1950,2006,816,129800
1043,2,NAmes,1947,1950,2006,938,137000
1230,3,BrkSide,1946,1950,2006,747,121600
747,1,BrkSide,1926,1953,2006,600,79900
1252,3,BrkSide,1908,1991,2006,504,127000
1433,3,NAmes,1961,1990,2006,1251,161000
1624,2,NAmes,1952,1952,2006,1444,146500
1216,3,NAmes,1951,1951,2006,1056,135000
2136,4,NAmes,1951,1951,2006,2136,137900
1578,3,NAmes,1941,1950,2006,806,133000
1728,3,NAmes,1949,1973,2006,704,137000
936,2,NAmes,1954,1975,2006,936,121000
1235,2,NAmes,1961,1961,2006,1235,98600
2157,4,NAmes,1966,1966,2006,924,226000
1128,2,NAmes,1954,1954,2006,936,118000
3112,4,NAmes,1918,1990,2006,1360,235000
1008,2,NAmes,1963,1963,2006,1008,135000
1190,3,NAmes,1962,1962,2006,1106,132500
1144,3,NAmes,1959,1959,2006,1144,143000
1364,3,NAmes,1957,1957,2006,1179,132000
1383,3,NAmes,1960,1960,2006,1383,145250
1370,3,NAmes,1956,1956,2006,1058,148000
1092,2,NAmes,1957,1957,2006,1092,141000
1124,3,NAmes,1956,1994,2006,1124,153000
1236,2,NAmes,1957,1996,2006,1070,134450
1050,3,NAmes,1954,2000,2006,1050,156000
1375,2,NAmes,1954,1954,2006,1367,140000
1008,2,NAmes,1952,2003,2006,1008,139500
1575,2,NAmes,1951,1951,2006,216,155000
1145,3,NAmes,1956,1956,2006,301,127000
1005,2,NAmes,1956,1956,2006,1005,133500
1056,3,NAmes,1955,1955,2006,1056,125000
884,2,NAmes,1951,1991,2006,884,142000
2039,3,NAmes,1941,1963,2006,929,167000
1384,2,NAmes,1956,2001,2006,1015,159000
2640,5,OldTown,1925,1975,2006,2171,180000
1312,3,NAmes,1947,1950,2006,784,127000
1310,2,OldTown,1924,1950,2006,617,112000
713,2,OldTown,1930,2001,2006,713,99800
833,2,OldTown,1954,2000,2006,833,117000
1073,2,OldTown,1921,1968,2006,1073,108480
715,2,NAmes,1929,1950,2006,715,68000
720,1,OldTown,1900,1998,2006,448,86900
1130,2,OldTown,1920,1950,2006,1120,120000
1595,3,OldTown,1915,1950,2006,663,155500
1760,4,OldTown,1910,1950,2006,1077,80000
1214,3,OldTown,1915,1950,2006,672,105000
2414,3,OldTown,1900,1970,2006,954,160000
1466,3,OldTown,1936,1989,2006,796,170000
1324,3,NAmes,1965,1965,2006,1088,160000
1086,3,NAmes,1966,1966,2006,1024,159950
1146,3,NAmes,1963,1963,2006,1083,165000
1734,3,NAmes,1962,1981,2006,912,159000
1207,3,NAmes,1962,1985,2006,1135,147000
912,2,NAmes,1964,1964,2006,912,115000
1194,3,NAmes,1959,1959,2006,655,159500
864,2,NAmes,1959,1959,2006,864,120000
816,2,NAmes,1957,1957,2006,816,129900
1773,3,NAmes,1961,1992,2006,1313,183000
1472,2,NAmes,1959,1959,2006,0,157500
1600,2,NAmes,1957,1997,2006,1484,207500
1521,3,NAmes,1950,1950,2006,910,147500
1040,2,NAmes,1950,1950,2006,0,109500
1040,2,NAmes,1950,1950,2006,0,109900
1040,3,NAmes,1959,1959,2006,1040,133700
1040,2,NAmes,1950,1950,2006,0,81400
1040,2,NAmes,1950,1950,2006,0,93500
1150,3,NAmes,1959,1959,2006,1150,141000
1150,3,NAmes,1961,1961,2006,1150,146000
1348,3,NAmes,1966,1966,2006,660,155000
999,3,NAmes,1962,1962,2006,925,134500
1045,3,NAmes,1962,1962,2006,1045,120000
864,3,NAmes,1962,1962,2006,864,105000
2014,5,OldTown,1900,2005,2006,716,169000
1328,3,OldTown,1925,1950,2006,686,107000
1668,3,OldTown,1948,1950,2006,1212,135000
1657,4,OldTown,1920,1980,2006,1147,111500
1416,3,OldTown,1900,2004,2006,780,156500
1641,3,OldTown,1925,1990,2006,728,178000
1428,4,OldTown,1900,1970,2006,712,139900
1004,2,OldTown,1930,1950,2006,502,105000
813,2,OldTown,1930,2005,2006,813,110000
1951,4,OldTown,1900,1950,2006,938,111500
1032,2,OldTown,1924,1950,2006,1032,108000
844,2,OldTown,1925,1950,2006,844,111500
1750,3,OldTown,1880,1991,2006,636,124000
864,2,OldTown,1950,1950,2006,576,105000
1118,2,OldTown,1920,1950,2006,648,116000
1376,2,OldTown,1905,1950,2006,738,96900
960,3,OldTown,1955,1955,2006,960,135500
1566,5,OldTown,1924,1950,2006,816,139000
492,1,OldTown,1921,1950,2006,492,61500
1182,3,OldTown,1945,1950,2006,770,120000
1163,3,OldTown,1955,2005,2006,1162,126175
840,2,OldTown,1920,1950,2006,798,64000
1928,4,OldTown,1910,1950,2006,1020,137000
1774,4,OldTown,1900,1950,2006,1095,87000
1768,2,OldTown,1914,1970,2006,880,163000
2104,5,OldTown,1910,2005,2006,1226,155000
1440,3,OldTown,1900,1950,2006,540,79000
1690,3,OldTown,1916,1950,2006,815,144000
1368,3,OldTown,1910,1993,2006,684,114504
1762,4,OldTown,1920,1950,2006,596,157000
1200,4,OldTown,1923,1950,2006,1200,125000
3608,4,OldTown,1892,1993,2006,1107,475000
960,3,OldTown,1958,1958,2006,960,125000
1577,3,BrkSide,1939,1950,2006,972,140200
1827,2,BrkSide,1924,1996,2006,848,202500
1664,3,BrkSide,1947,1950,2006,1004,159000
1118,3,OldTown,1939,1950,2006,793,119900
1176,3,BrkSide,1934,1950,2006,816,114500
1162,3,BrkSide,1930,1950,2006,728,75000
1015,3,BrkSide,1925,1950,2006,768,88000
1576,3,BrkSide,1928,1950,2006,1042,149000
1324,3,BrkSide,1930,1984,2006,741,110000
1103,2,OldTown,1925,1980,2006,1103,110500
616,2,BrkSide,1921,1950,2006,616,89000
1048,2,BrkSide,1922,1950,2006,993,113000
816,2,BrkSide,1925,1950,2006,816,109000
2486,5,OldTown,1962,1962,2006,1595,220000
960,3,BrkSide,1970,1970,2006,960,129000
1635,2,OldTown,1910,2003,2006,485,117000
1430,3,IDOTRR,1924,1950,2006,596,107000
1330,3,IDOTRR,1910,2004,2006,396,116500
1376,3,IDOTRR,1937,1950,2006,780,119500
1360,2,IDOTRR,1938,1995,2006,803,125500
1077,3,IDOTRR,1922,1950,2006,1007,91000
984,3,IDOTRR,1930,1950,2006,984,90000
1422,3,Sawyer,1951,1951,2006,806,137500
1921,4,Sawyer,1964,1964,2006,1921,150000
1640,3,Sawyer,1950,1950,2006,0,131000
1352,3,ClearCr,1958,1958,2006,1062,130000
1032,2,Edwards,1935,1950,2006,0,125000
879,2,SWISU,1936,1950,2006,830,80000
1073,2,SWISU,2004,2004,2006,1073,157000
1382,3,Sawyer,1963,1979,2006,1051,148000
1296,2,Sawyer,1967,1967,2006,0,90000
1068,3,Sawyer,1963,2003,2006,1059,154500
1320,3,Sawyer,1966,1966,2006,1164,164500
934,2,Sawyer,1964,1964,2006,912,132000
1059,3,Sawyer,1966,1966,2006,1059,142500
1400,3,Sawyer,1978,1978,2006,672,149500
1721,3,Sawyer,1968,1993,2006,1461,180000
1949,6,Sawyer,1977,1977,2006,1949,157000
1803,3,Sawyer,1957,2000,2006,1134,155000
1779,3,Sawyer,1955,1974,2006,1763,170000
1000,1,ClearCr,1963,1963,2006,1000,164000
2287,3,ClearCr,1953,1953,2006,1304,225000
810,2,Sawyer,1971,1972,2006,782,130000
894,3,Sawyer,1974,1974,2006,864,142500
1350,3,Edwards,1954,1954,2006,967,146000
1150,3,Edwards,1942,1950,2006,799,128000
2008,3,Edwards,1948,2002,2006,896,225000
2009,4,Edwards,1928,1950,2006,672,235000
3672,5,Edwards,1935,1990,2006,1836,415000
1560,3,Edwards,1962,1962,2006,1776,182000
1488,3,Edwards,1952,2002,2006,0,135000
1057,3,Edwards,1955,1999,2006,1057,137000
1855,4,Edwards,1954,1972,2006,994,136900
1609,5,Edwards,1953,1953,2006,1000,149900
1148,2,Edwards,1952,1952,2006,980,123500
1456,4,Edwards,1948,1950,2006,810,91500
2559,4,SawyerW,1989,1989,2006,868,209000
1911,3,SawyerW,1993,1994,2006,777,215000
1440,2,SawyerW,1993,1993,2006,1344,224500
1876,3,CollgCr,2005,2006,2006,1308,229800
1208,2,CollgCr,2005,2005,2006,1208,183600
1220,2,CollgCr,2006,2006,2006,1199,194000
1294,2,CollgCr,2006,2006,2006,1286,193879
1614,3,CollgCr,2005,2006,2006,1614,221500
1498,2,CollgCr,2006,2006,2006,1498,204900
1962,3,CollgCr,2006,2006,2006,1391,239799
1846,3,CollgCr,2006,2006,2006,1836,233555
1734,3,CollgCr,2005,2005,2006,1734,260000
1590,2,CollgCr,2005,2006,2006,1570,294900
1809,3,CollgCr,2005,2006,2006,945,209700
1614,3,CollgCr,2005,2005,2006,1614,225000
1596,3,CollgCr,2005,2005,2006,784,181000
1915,3,SawyerW,1992,1992,2006,908,220000
1533,2,ClearCr,1975,1975,2006,1533,280000
1388,3,ClearCr,1968,1968,2006,1388,158900
914,2,CollgCr,1996,1996,2006,870,148000
1100,3,CollgCr,1996,1996,2006,1100,145000
1499,3,CollgCr,1995,1995,2006,781,187000
990,3,CollgCr,1995,1995,2006,990,156000
1525,3,CollgCr,2000,2000,2006,1525,235000
1494,3,CollgCr,1997,1997,2006,1479,217000
1588,3,CollgCr,1999,1999,2006,1588,214000
1749,3,CollgCr,1999,1999,2006,842,196000
1779,3,CollgCr,1999,2000,2006,951,217000
1861,3,CollgCr,2002,2002,2006,916,200000
1776,3,CollgCr,2002,2002,2006,936,192500
1541,3,CollgCr,2001,2002,2006,1541,205000
954,3,CollgCr,1976,1976,2006,911,132500
1388,3,CollgCr,1977,1977,2006,675,157500
1282,3,CollgCr,1978,1978,2006,995,174000
971,3,CollgCr,1969,1969,2006,971,128500
864,3,CollgCr,1972,1972,2006,864,128500
894,3,CollgCr,1972,1972,2006,894,149900
864,3,CollgCr,1972,1972,2006,864,119900
1989,3,CollgCr,2002,2002,2006,1065,255000
1755,3,CollgCr,1999,1999,2006,840,214000
1909,4,CollgCr,2002,2002,2006,872,197000
2214,3,CollgCr,1999,1999,2006,1090,268500
1939,3,CollgCr,1998,1998,2006,1054,227000
1995,4,CollgCr,1995,1996,2006,930,237000
2097,3,CollgCr,1998,1998,2006,1108,274300
1836,3,CollgCr,2004,2005,2006,1860,216837
848,1,CollgCr,2003,2003,2006,848,133000
848,1,CollgCr,2004,2004,2006,848,155900
1919,3,CollgCr,2006,2006,2006,1079,233230
1390,3,CollgCr,2003,2003,2006,1390,207000
1948,4,CollgCr,2004,2005,2006,847,195000
1700,3,CollgCr,2003,2003,2006,1682,200000
1737,3,CollgCr,2006,2006,2006,851,203160
1611,3,CollgCr,2005,2005,2006,784,195800
1552,3,CollgCr,2005,2006,2006,1552,212900
1720,3,CollgCr,2004,2004,2006,860,196500
1336,3,CollgCr,2005,2006,2006,1336,198000
1500,3,CollgCr,2005,2006,2006,750,173900
1456,3,CollgCr,2005,2006,2006,728,163990
1310,3,CollgCr,2005,2005,2006,1310,164990
1436,3,Edwards,1910,2000,2006,676,98000
1466,3,Edwards,1959,1959,2006,1466,149900
1220,2,Edwards,1951,1951,2006,836,102000
1176,2,Edwards,1969,1969,2006,1176,119900
1724,3,Edwards,2003,2004,2006,796,196500
2314,3,Edwards,2003,2005,2006,1150,229000
1072,2,Edwards,2005,2005,2006,547,145000
1072,2,Edwards,2005,2006,2006,547,140000
1072,2,Edwards,2005,2006,2006,547,142500
1709,3,Edwards,2004,2004,2006,970,134000
1709,3,Edwards,2004,2004,2006,970,130000
1709,3,Edwards,2004,2006,2006,970,130000
1709,3,Edwards,2004,2004,2006,970,137500
1708,3,Edwards,2004,2004,2006,976,130000
936,3,Edwards,1948,1950,2006,624,97900
1338,3,Edwards,1915,1950,2006,832,92000
1669,4,Edwards,1924,1950,2006,1093,107000
1221,4,Edwards,1924,1950,2006,784,104900
864,2,Edwards,1955,1990,2006,864,115000
1482,3,Edwards,1954,1968,2006,954,125000
1250,3,Edwards,1918,1950,2006,686,116000
2230,5,SWISU,1912,1950,2006,795,118500
498,1,Edwards,1922,1955,2006,498,35000
1273,3,Edwards,1910,1993,2006,616,121000
1595,2,SWISU,1940,2000,2006,940,140000
1551,3,SWISU,1938,1950,2006,1058,137000
1340,3,SWISU,1945,1950,2006,780,128000
1479,3,SWISU,1926,1997,2006,624,160000
1784,4,Crawfor,1914,1950,2006,747,138887
1510,3,SWISU,1920,1950,2006,755,149000
1636,4,Crawfor,1919,1950,2006,818,167000
1802,4,Crawfor,1920,1950,2006,793,200100
1465,3,SWISU,1939,1950,2006,992,131000
1288,4,SWISU,1941,1950,2006,824,112000
1717,3,Crawfor,1915,1970,2006,756,140000
1550,3,Crawfor,1920,1950,2006,817,195000
1717,2,Crawfor,1940,1950,2006,901,194000
1180,2,Crawfor,1922,1950,2006,700,137500
2057,3,Crawfor,1936,1987,2006,1017,250000
1671,4,Crawfor,1929,1950,2006,1022,218000
2345,4,Crawfor,1932,1950,2006,952,239000
1609,3,Crawfor,1932,1990,2006,637,199500
1801,3,Crawfor,1930,1959,2006,697,210000
1811,2,Crawfor,1956,2004,2006,1073,230000
1647,3,Crawfor,1977,1977,2006,1430,217500
2315,4,Crawfor,1950,1963,2006,1168,257000
1336,2,Crawfor,1953,1953,2006,1165,157000
976,2,IDOTRR,1942,1950,2006,976,102000
1285,3,IDOTRR,1926,1950,2006,861,145400
641,2,IDOTRR,1925,1950,2006,641,85000
951,2,IDOTRR,1936,1950,2006,951,106500
1638,4,IDOTRR,1957,1957,2006,967,139000
1336,3,IDOTRR,1920,1950,2006,637,108000
480,1,IDOTRR,1949,1950,2006,480,35311
1778,2,Crawfor,2005,2006,2006,1573,375000
1646,2,Crawfor,2004,2005,2006,1594,300000
1625,3,Mitchel,1979,1979,2006,1625,242500
1664,4,Mitchel,1978,1978,2006,1664,145000
1491,3,Mitchel,2001,2001,2006,1491,209000
1004,2,Mitchel,1977,1977,2006,975,135000
1210,3,Mitchel,1975,1975,2006,1128,148000
1959,5,Mitchel,1988,1989,2006,1907,171000
2519,4,Timber,1989,1990,2006,1210,335000
1137,2,Timber,1987,1987,2006,1112,176000
1339,2,Timber,1990,1990,2006,1309,180000
1800,3,Timber,2002,2002,2006,1800,312500
1960,3,Timber,2005,2006,2006,1728,320000
2028,2,Timber,2005,2006,2006,1868,369900
1838,3,Timber,2005,2006,2006,1838,359900
1600,3,Mitchel,1951,1951,2006,0,81500
1368,2,Mitchel,1997,1997,2006,1288,215000
1216,2,Mitchel,1998,1998,2006,1216,164000
1337,2,Mitchel,1998,1998,2006,1237,153500
1304,3,MeadowV,1977,1977,2006,264,104500
1475,4,MeadowV,1977,1977,2006,757,127000
2521,5,MeadowV,1973,1973,2006,942,151400
874,3,Mitchel,1968,2003,2006,864,126500
1092,3,MeadowV,1972,1972,2006,546,79400
1360,3,Mitchel,1969,1979,2006,1104,140000
1092,3,MeadowV,1970,1970,2006,546,87550
1092,3,MeadowV,1970,1970,2006,546,71000
1728,4,Mitchel,1976,1976,2006,1728,150900
1728,4,Mitchel,1976,1976,2006,1728,188000
1126,3,Mitchel,1977,1977,2006,1126,160000
1224,4,Mitchel,1960,1996,2006,1224,131000
1003,3,Mitchel,1984,1984,2006,1003,142500
1389,2,Mitchel,1974,1975,2006,1389,170000
2000,3,Mitchel,1993,1994,2006,996,188000
